Course Name,Course Level,Category,Major Subject
BBA Hospital Management,UG,UG Management / Business,Business Communication
BBA Hospital Management,UG,UG Management / Business,Business Law
BBA Hospital Management,UG,UG Management / Business,Financial Management
BBA Hospital Management,UG,UG Management / Business,Human Resource Management
BBA Hospital Management,UG,UG Management / Business,Marketing Management
BBA Hospital Management,UG,UG Management / Business,Operations Management
BBA Hospital Management,UG,UG Management / Business,Organizational Behaviour
BBA Hospital Management,UG,UG Management / Business,Principles of Management
BBA Hospital Management,UG,UG Management / Business,Strategic Management
BBA Human Resources,UG,UG Management / Business,Business Analytics
BBA Human Resources,UG,UG Management / Business,Business Communication
BBA Human Resources,UG,UG Management / Business,Business Law
BBA Human Resources,UG,UG Management / Business,Financial Management
BBA Human Resources,UG,UG Management / Business,Human Resource Management
BBA Human Resources,UG,UG Management / Business,Marketing Management
BBA Human Resources,UG,UG Management / Business,Operations Management
BBA Human Resources,UG,UG Management / Business,Organizational Behaviour
BBA Human Resources,UG,UG Management / Business,Principles of Management
BBA Human Resources,UG,UG Management / Business,Strategic Management
BBA Information Systems,UG,UG Management / Business,Business Analytics
BBA Information Systems,UG,UG Management / Business,Business Communication
BBA Information Systems,UG,UG Management / Business,Business Law
BBA Information Systems,UG,UG Management / Business,Financial Management
BBA Information Systems,UG,UG Management / Business,Human Resource Management
BBA Information Systems,UG,UG Management / Business,Marketing Management
BBA Information Systems,UG,UG Management / Business,Operations Management
BBA Information Systems,UG,UG Management / Business,Organizational Behaviour
BBA Information Systems,UG,UG Management / Business,Principles of Management
BBA Information Systems,UG,UG Management / Business,Strategic Management
BBA International Business,UG,UG Management / Business,Business Analytics
BBA International Business,UG,UG Management / Business,Business Communication
BBA International Business,UG,UG Management / Business,Business Law
BBA International Business,UG,UG Management / Business,Financial Management
BBA International Business,UG,UG Management / Business,Human Resource Management
BBA International Business,UG,UG Management / Business,Marketing Management
BBA International Business,UG,UG Management / Business,Operations Management
BBA International Business,UG,UG Management / Business,Organizational Behaviour
BBA International Business,UG,UG Management / Business,Principles of Management
BBA International Business,UG,UG Management / Business,Strategic Management
BBA Logistics,UG,UG Management / Business,Business Analytics
BBA Logistics,UG,UG Management / Business,Business Communication
BBA Logistics,UG,UG Management / Business,Business Law
BBA Logistics,UG,UG Management / Business,Financial Management
BBA Logistics,UG,UG Management / Business,Human Resource Management
BBA Logistics,UG,UG Management / Business,Marketing Management
BBA Logistics,UG,UG Management / Business,Operations Management
BBA Logistics,UG,UG Management / Business,Organizational Behaviour
BBA Logistics,UG,UG Management / Business,Principles of Management
BBA Logistics,UG,UG Management / Business,Strategic Management
BBA Marketing,UG,UG Management / Business,Business Analytics
BBA Marketing,UG,UG Management / Business,Business Communication
BBA Marketing,UG,UG Management / Business,Business Law
BBA Marketing,UG,UG Management / Business,Financial Management
BBA Marketing,UG,UG Management / Business,Human Resource Management
BBA Marketing,UG,UG Management / Business,Marketing Management
BBA Marketing,UG,UG Management / Business,Operations Management
BBA Marketing,UG,UG Management / Business,Organizational Behaviour
BBA Marketing,UG,UG Management / Business,Principles of Management
BBA Marketing,UG,UG Management / Business,Strategic Management
BBM,UG,UG Management / Business,Business Analytics
BBM,UG,UG Management / Business,Business Communication
BBM,UG,UG Management / Business,Business Law
BBM,UG,UG Management / Business,Financial Management
BBM,UG,UG Management / Business,Human Resource Management
BBM,UG,UG Management / Business,Marketing Management
BBM,UG,UG Management / Business,Operations Management
BBM,UG,UG Management / Business,Organizational Behaviour
BBM,UG,UG Management / Business,Principles of Management
BBM,UG,UG Management / Business,Strategic Management
BMS,UG,UG Management / Business,Business Analytics
BMS,UG,UG Management / Business,Business Communication
BMS,UG,UG Management / Business,Business Law
BMS,UG,UG Management / Business,Financial Management
BMS,UG,UG Management / Business,Human Resource Management
BMS,UG,UG Management / Business,Marketing Management
BMS,UG,UG Management / Business,Operations Management
BMS,UG,UG Management / Business,Organizational Behaviour
BMS,UG,UG Management / Business,Principles of Management
BMS,UG,UG Management / Business,Strategic Management
Anesthesia Technology,UG,UG Medicine & Healthcare,Clinical Procedures
Anesthesia Technology,UG,UG Medicine & Healthcare,First Aid & Emergency Care
Anesthesia Technology,UG,UG Medicine & Healthcare,Healthcare Management
Anesthesia Technology,UG,UG Medicine & Healthcare,Human Anatomy & Physiology
Anesthesia Technology,UG,UG Medicine & Healthcare,Medical Ethics
Anesthesia Technology,UG,UG Medicine & Healthcare,Medical Terminology
Anesthesia Technology,UG,UG Medicine & Healthcare,Microbiology
Anesthesia Technology,UG,UG Medicine & Healthcare,Pathology
Anesthesia Technology,UG,UG Medicine & Healthcare,Patient Care
Anesthesia Technology,UG,UG Medicine & Healthcare,Pharmacology
Audiology,UG,UG Medicine & Healthcare,Clinical Procedures
Audiology,UG,UG Medicine & Healthcare,First Aid & Emergency Care
Audiology,UG,UG Medicine & Healthcare,Healthcare Management
Audiology,UG,UG Medicine & Healthcare,Human Anatomy & Physiology
Audiology,UG,UG Medicine & Healthcare,Medical Ethics
Audiology,UG,UG Medicine & Healthcare,Medical Terminology
Audiology,UG,UG Medicine & Healthcare,Microbiology
Audiology,UG,UG Medicine & Healthcare,Pathology
Audiology,UG,UG Medicine & Healthcare,Patient Care
Audiology,UG,UG Medicine & Healthcare,Pharmacology
B.Pharm,UG,UG Medicine & Healthcare,Biochemistry
B.Pharm,UG,UG Medicine & Healthcare,Clinical Pharmacy
B.Pharm,UG,UG Medicine & Healthcare,Hospital Pharmacy
B.Pharm,UG,UG Medicine & Healthcare,Medicinal Chemistry
B.Pharm,UG,UG Medicine & Healthcare,Microbiology
B.Pharm,UG,UG Medicine & Healthcare,Pharmaceutical Analysis
B.Pharm,UG,UG Medicine & Healthcare,Pharmaceutical Chemistry
B.Pharm,UG,UG Medicine & Healthcare,Pharmaceutics
B.Pharm,UG,UG Medicine & Healthcare,Pharmacognosy
B.Pharm,UG,UG Medicine & Healthcare,Pharmacology
B.Sc Nursing,UG,UG Medicine & Healthcare,Anatomy & Physiology
B.Sc Nursing,UG,UG Medicine & Healthcare,Child Health Nursing
B.Sc Nursing,UG,UG Medicine & Healthcare,Community Health Nursing
B.Sc Nursing,UG,UG Medicine & Healthcare,Medical-Surgical Nursing
B.Sc Nursing,UG,UG Medicine & Healthcare,Mental Health Nursing
B.Sc Nursing,UG,UG Medicine & Healthcare,Nursing Foundations
B.Sc Nursing,UG,UG Medicine & Healthcare,Nutrition
B.Sc Nursing,UG,UG Medicine & Healthcare,Obstetric Nursing
B.Sc Nursing,UG,UG Medicine & Healthcare,Pathology
B.Sc Nursing,UG,UG Medicine & Healthcare,Pharmacology
BAMS,UG,UG Medicine & Healthcare,Anatomy
BAMS,UG,UG Medicine & Healthcare,Biochemistry
BAMS,UG,UG Medicine & Healthcare,Clinical Skills
BAMS,UG,UG Medicine & Healthcare,Community Medicine
BAMS,UG,UG Medicine & Healthcare,Forensic Medicine
BAMS,UG,UG Medicine & Healthcare,General Medicine
BAMS,UG,UG Medicine & Healthcare,General Surgery
BAMS,UG,UG Medicine & Healthcare,Microbiology
BAMS,UG,UG Medicine & Healthcare,Pathology
BAMS,UG,UG Medicine & Healthcare,Pharmacology
BAMS,UG,UG Medicine & Healthcare,Physiology
BDS,UG,UG Medicine & Healthcare,Anatomy
BDS,UG,UG Medicine & Healthcare,Biochemistry
BDS,UG,UG Medicine & Healthcare,Clinical Skills
BDS,UG,UG Medicine & Healthcare,Community Medicine
BDS,UG,UG Medicine & Healthcare,Forensic Medicine
BDS,UG,UG Medicine & Healthcare,General Medicine
BDS,UG,UG Medicine & Healthcare,General Surgery
BDS,UG,UG Medicine & Healthcare,Microbiology
BDS,UG,UG Medicine & Healthcare,Pathology
BDS,UG,UG Medicine & Healthcare,Pharmacology
BDS,UG,UG Medicine & Healthcare,Physiology
BHMS,UG,UG Medicine & Healthcare,Anatomy
BHMS,UG,UG Medicine & Healthcare,Biochemistry
BHMS,UG,UG Medicine & Healthcare,Clinical Skills
BHMS,UG,UG Medicine & Healthcare,Community Medicine
BHMS,UG,UG Medicine & Healthcare,Forensic Medicine
BHMS,UG,UG Medicine & Healthcare,General Medicine
BHMS,UG,UG Medicine & Healthcare,General Surgery
BHMS,UG,UG Medicine & Healthcare,Microbiology
BHMS,UG,UG Medicine & Healthcare,Pathology
BHMS,UG,UG Medicine & Healthcare,Pharmacology
BHMS,UG,UG Medicine & Healthcare,Physiology
BNYS,UG,UG Medicine & Healthcare,Anatomy
BNYS,UG,UG Medicine & Healthcare,Biochemistry
BNYS,UG,UG Medicine & Healthcare,Clinical Skills
BNYS,UG,UG Medicine & Healthcare,Community Medicine
BNYS,UG,UG Medicine & Healthcare,Forensic Medicine
BNYS,UG,UG Medicine & Healthcare,General Medicine
BNYS,UG,UG Medicine & Healthcare,General Surgery
BNYS,UG,UG Medicine & Healthcare,Microbiology
BNYS,UG,UG Medicine & Healthcare,Pathology
BNYS,UG,UG Medicine & Healthcare,Pharmacology
BNYS,UG,UG Medicine & Healthcare,Physiology
BSMS,UG,UG Medicine & Healthcare,Anatomy
BSMS,UG,UG Medicine & Healthcare,Biochemistry
BSMS,UG,UG Medicine & Healthcare,Clinical Skills
BSMS,UG,UG Medicine & Healthcare,Community Medicine
BSMS,UG,UG Medicine & Healthcare,Forensic Medicine
BSMS,UG,UG Medicine & Healthcare,General Medicine
BSMS,UG,UG Medicine & Healthcare,General Surgery
BSMS,UG,UG Medicine & Healthcare,Microbiology
BSMS,UG,UG Medicine & Healthcare,Pathology
BSMS,UG,UG Medicine & Healthcare,Pharmacology
BSMS,UG,UG Medicine & Healthcare,Physiology
BUMS,UG,UG Medicine & Healthcare,Anatomy
BUMS,UG,UG Medicine & Healthcare,Biochemistry
BUMS,UG,UG Medicine & Healthcare,Clinical Skills
BUMS,UG,UG Medicine & Healthcare,Community Medicine
BUMS,UG,UG Medicine & Healthcare,Forensic Medicine
BUMS,UG,UG Medicine & Healthcare,General Medicine
BUMS,UG,UG Medicine & Healthcare,General Surgery
BUMS,UG,UG Medicine & Healthcare,Microbiology
BUMS,UG,UG Medicine & Healthcare,Pathology
BUMS,UG,UG Medicine & Healthcare,Pharmacology
BUMS,UG,UG Medicine & Healthcare,Physiology
Cardiac Care Technology,UG,UG Medicine & Healthcare,Clinical Procedures
Cardiac Care Technology,UG,UG Medicine & Healthcare,First Aid & Emergency Care
Cardiac Care Technology,UG,UG Medicine & Healthcare,Healthcare Management
Cardiac Care Technology,UG,UG Medicine & Healthcare,Human Anatomy & Physiology
Cardiac Care Technology,UG,UG Medicine & Healthcare,Medical Ethics
Cardiac Care Technology,UG,UG Medicine & Healthcare,Medical Terminology
Cardiac Care Technology,UG,UG Medicine & Healthcare,Microbiology
Cardiac Care Technology,UG,UG Medicine & Healthcare,Pathology
Cardiac Care Technology,UG,UG Medicine & Healthcare,Patient Care
Cardiac Care Technology,UG,UG Medicine & Healthcare,Pharmacology
Dialysis Technology,UG,UG Medicine & Healthcare,Clinical Procedures
Dialysis Technology,UG,UG Medicine & Healthcare,First Aid & Emergency Care
Dialysis Technology,UG,UG Medicine & Healthcare,Healthcare Management
Dialysis Technology,UG,UG Medicine & Healthcare,Human Anatomy & Physiology
Dialysis Technology,UG,UG Medicine & Healthcare,Medical Ethics
Dialysis Technology,UG,UG Medicine & Healthcare,Medical Terminology
Dialysis Technology,UG,UG Medicine & Healthcare,Microbiology
Dialysis Technology,UG,UG Medicine & Healthcare,Pathology
Dialysis Technology,UG,UG Medicine & Healthcare,Patient Care
Dialysis Technology,UG,UG Medicine & Healthcare,Pharmacology
Emergency Medical Technology,UG,UG Medicine & Healthcare,Clinical Procedures
Emergency Medical Technology,UG,UG Medicine & Healthcare,First Aid & Emergency Care
Emergency Medical Technology,UG,UG Medicine & Healthcare,Healthcare Management
Emergency Medical Technology,UG,UG Medicine & Healthcare,Human Anatomy & Physiology
Emergency Medical Technology,UG,UG Medicine & Healthcare,Medical Ethics
Emergency Medical Technology,UG,UG Medicine & Healthcare,Medical Terminology
Emergency Medical Technology,UG,UG Medicine & Healthcare,Microbiology
Emergency Medical Technology,UG,UG Medicine & Healthcare,Pathology
Emergency Medical Technology,UG,UG Medicine & Healthcare,Patient Care
Emergency Medical Technology,UG,UG Medicine & Healthcare,Pharmacology
MBBS,UG,UG Medicine & Healthcare,Anatomy
MBBS,UG,UG Medicine & Healthcare,Biochemistry
MBBS,UG,UG Medicine & Healthcare,Clinical Skills
MBBS,UG,UG Medicine & Healthcare,Community Medicine
MBBS,UG,UG Medicine & Healthcare,Forensic Medicine
MBBS,UG,UG Medicine & Healthcare,General Medicine
MBBS,UG,UG Medicine & Healthcare,General Surgery
MBBS,UG,UG Medicine & Healthcare,Microbiology
MBBS,UG,UG Medicine & Healthcare,Pathology
MBBS,UG,UG Medicine & Healthcare,Pharmacology
MBBS,UG,UG Medicine & Healthcare,Physiology
Medical Laboratory Technology,UG,UG Medicine & Healthcare,Clinical Procedures
Medical Laboratory Technology,UG,UG Medicine & Healthcare,First Aid & Emergency Care
Medical Laboratory Technology,UG,UG Medicine & Healthcare,Healthcare Management
Medical Laboratory Technology,UG,UG Medicine & Healthcare,Human Anatomy & Physiology
Medical Laboratory Technology,UG,UG Medicine & Healthcare,Medical Ethics
Medical Laboratory Technology,UG,UG Medicine & Healthcare,Medical Terminology
Medical Laboratory Technology,UG,UG Medicine & Healthcare,Microbiology
Medical Laboratory Technology,UG,UG Medicine & Healthcare,Pathology
Medical Laboratory Technology,UG,UG Medicine & Healthcare,Patient Care
Medical Laboratory Technology,UG,UG Medicine & Healthcare,Pharmacology
Occupational Therapy,UG,UG Medicine & Healthcare,Clinical Procedures
Occupational Therapy,UG,UG Medicine & Healthcare,First Aid & Emergency Care
Occupational Therapy,UG,UG Medicine & Healthcare,Healthcare Management
Occupational Therapy,UG,UG Medicine & Healthcare,Human Anatomy & Physiology
Occupational Therapy,UG,UG Medicine & Healthcare,Medical Ethics
Occupational Therapy,UG,UG Medicine & Healthcare,Medical Terminology
Occupational Therapy,UG,UG Medicine & Healthcare,Microbiology
Occupational Therapy,UG,UG Medicine & Healthcare,Pathology
Occupational Therapy,UG,UG Medicine & Healthcare,Patient Care
Occupational Therapy,UG,UG Medicine & Healthcare,Pharmacology
Operation Theatre Technology,UG,UG Medicine & Healthcare,Clinical Procedures
Operation Theatre Technology,UG,UG Medicine & Healthcare,First Aid & Emergency Care
Operation Theatre Technology,UG,UG Medicine & Healthcare,Healthcare Management
Operation Theatre Technology,UG,UG Medicine & Healthcare,Human Anatomy & Physiology
Operation Theatre Technology,UG,UG Medicine & Healthcare,Medical Ethics
Operation Theatre Technology,UG,UG Medicine & Healthcare,Medical Terminology
Operation Theatre Technology,UG,UG Medicine & Healthcare,Microbiology
Operation Theatre Technology,UG,UG Medicine & Healthcare,Pathology
Operation Theatre Technology,UG,UG Medicine & Healthcare,Patient Care
Operation Theatre Technology,UG,UG Medicine & Healthcare,Pharmacology
Optometry,UG,UG Medicine & Healthcare,Clinical Procedures
Optometry,UG,UG Medicine & Healthcare,First Aid & Emergency Care
Optometry,UG,UG Medicine & Healthcare,Healthcare Management
Optometry,UG,UG Medicine & Healthcare,Human Anatomy & Physiology
Optometry,UG,UG Medicine & Healthcare,Medical Ethics
Optometry,UG,UG Medicine & Healthcare,Medical Terminology
Optometry,UG,UG Medicine & Healthcare,Microbiology
Optometry,UG,UG Medicine & Healthcare,Pathology
Optometry,UG,UG Medicine & Healthcare,Patient Care
Optometry,UG,UG Medicine & Healthcare,Pharmacology
Pharm.D,UG,UG Medicine & Healthcare,Biochemistry
Pharm.D,UG,UG Medicine & Healthcare,Clinical Pharmacy
Pharm.D,UG,UG Medicine & Healthcare,Hospital Pharmacy
Pharm.D,UG,UG Medicine & Healthcare,Medicinal Chemistry
Pharm.D,UG,UG Medicine & Healthcare,Microbiology
Pharm.D,UG,UG Medicine & Healthcare,Pharmaceutical Analysis
Pharm.D,UG,UG Medicine & Healthcare,Pharmaceutical Chemistry
Pharm.D,UG,UG Medicine & Healthcare,Pharmaceutics
Pharm.D,UG,UG Medicine & Healthcare,Pharmacognosy
Pharm.D,UG,UG Medicine & Healthcare,Pharmacology
Physiotherapy,UG,UG Medicine & Healthcare,Clinical Procedures
Physiotherapy,UG,UG Medicine & Healthcare,First Aid & Emergency Care
Physiotherapy,UG,UG Medicine & Healthcare,Healthcare Management
Physiotherapy,UG,UG Medicine & Healthcare,Human Anatomy & Physiology
Physiotherapy,UG,UG Medicine & Healthcare,Medical Ethics
Physiotherapy,UG,UG Medicine & Healthcare,Medical Terminology
Physiotherapy,UG,UG Medicine & Healthcare,Microbiology
Physiotherapy,UG,UG Medicine & Healthcare,Pathology
Physiotherapy,UG,UG Medicine & Healthcare,Patient Care
Physiotherapy,UG,UG Medicine & Healthcare,Pharmacology
Radiology,UG,UG Medicine & Healthcare,Clinical Procedures
Radiology,UG,UG Medicine & Healthcare,First Aid & Emergency Care
Radiology,UG,UG Medicine & Healthcare,Healthcare Management
Radiology,UG,UG Medicine & Healthcare,Human Anatomy & Physiology
Radiology,UG,UG Medicine & Healthcare,Medical Ethics
Radiology,UG,UG Medicine & Healthcare,Medical Terminology
Radiology,UG,UG Medicine & Healthcare,Microbiology
Radiology,UG,UG Medicine & Healthcare,Pathology
Radiology,UG,UG Medicine & Healthcare,Patient Care
Radiology,UG,UG Medicine & Healthcare,Pharmacology
Radiotherapy,UG,UG Medicine & Healthcare,Clinical Procedures
Radiotherapy,UG,UG Medicine & Healthcare,First Aid & Emergency Care
Radiotherapy,UG,UG Medicine & Healthcare,Healthcare Management
Radiotherapy,UG,UG Medicine & Healthcare,Human Anatomy & Physiology
Radiotherapy,UG,UG Medicine & Healthcare,Medical Ethics
Radiotherapy,UG,UG Medicine & Healthcare,Medical Terminology
Radiotherapy,UG,UG Medicine & Healthcare,Microbiology
Radiotherapy,UG,UG Medicine & Healthcare,Pathology
Radiotherapy,UG,UG Medicine & Healthcare,Patient Care
Radiotherapy,UG,UG Medicine & Healthcare,Pharmacology
Respiratory Therapy,UG,UG Medicine & Healthcare,Clinical Procedures
Respiratory Therapy,UG,UG Medicine & Healthcare,First Aid & Emergency Care
Respiratory Therapy,UG,UG Medicine & Healthcare,Healthcare Management
Respiratory Therapy,UG,UG Medicine & Healthcare,Human Anatomy & Physiology
Respiratory Therapy,UG,UG Medicine & Healthcare,Medical Ethics
Respiratory Therapy,UG,UG Medicine & Healthcare,Medical Terminology
Respiratory Therapy,UG,UG Medicine & Healthcare,Microbiology
Respiratory Therapy,UG,UG Medicine & Healthcare,Pathology
Respiratory Therapy,UG,UG Medicine & Healthcare,Patient Care
Respiratory Therapy,UG,UG Medicine & Healthcare,Pharmacology
Speech-Language Pathology,UG,UG Medicine & Healthcare,Clinical Procedures
Speech-Language Pathology,UG,UG Medicine & Healthcare,First Aid & Emergency Care
Speech-Language Pathology,UG,UG Medicine & Healthcare,Healthcare Management
Speech-Language Pathology,UG,UG Medicine & Healthcare,Human Anatomy & Physiology
Speech-Language Pathology,UG,UG Medicine & Healthcare,Medical Ethics
Speech-Language Pathology,UG,UG Medicine & Healthcare,Medical Terminology
Speech-Language Pathology,UG,UG Medicine & Healthcare,Microbiology
Speech-Language Pathology,UG,UG Medicine & Healthcare,Pathology
Speech-Language Pathology,UG,UG Medicine & Healthcare,Patient Care
Speech-Language Pathology,UG,UG Medicine & Healthcare,Pharmacology
B.Sc Agriculture,UG,UG Science,Agricultural Economics
B.Sc Agriculture,UG,UG Science,Agricultural Engineering
B.Sc Agriculture,UG,UG Science,Agricultural Extension
B.Sc Agriculture,UG,UG Science,Agronomy
B.Sc Agriculture,UG,UG Science,Crop Production
B.Sc Agriculture,UG,UG Science,Entomology
B.Sc Agriculture,UG,UG Science,Genetics & Plant Breeding
B.Sc Agriculture,UG,UG Science,Horticulture
B.Sc Agriculture,UG,UG Science,Plant Pathology
B.Sc Agriculture,UG,UG Science,Soil Science
B.Sc Artificial Intelligence,UG,UG Science,AI Ethics
B.Sc Artificial Intelligence,UG,UG Science,Computer Vision
B.Sc Artificial Intelligence,UG,UG Science,Data Structures & Algorithms
B.Sc Artificial Intelligence,UG,UG Science,Database Management Systems
B.Sc Artificial Intelligence,UG,UG Science,Deep Learning
B.Sc Artificial Intelligence,UG,UG Science,Generative AI
B.Sc Artificial Intelligence,UG,UG Science,Java Programming
B.Sc Artificial Intelligence,UG,UG Science,Large Language Models
B.Sc Artificial Intelligence,UG,UG Science,Linear Algebra
B.Sc Artificial Intelligence,UG,UG Science,MLOps
B.Sc Artificial Intelligence,UG,UG Science,Machine Learning
B.Sc Artificial Intelligence,UG,UG Science,Natural Language Processing
B.Sc Artificial Intelligence,UG,UG Science,Probability & Statistics
B.Sc Artificial Intelligence,UG,UG Science,Python Programming
B.Sc Artificial Intelligence,UG,UG Science,Retrieval-Augmented Generation (RAG)
B.Sc Biochemistry,UG,UG Science,Biochemistry
B.Sc Biochemistry,UG,UG Science,Bioinformatics
B.Sc Biochemistry,UG,UG Science,Bioprocess Engineering
B.Sc Biochemistry,UG,UG Science,Biostatistics
B.Sc Biochemistry,UG,UG Science,Cell Biology
B.Sc Biochemistry,UG,UG Science,Ecology
B.Sc Biochemistry,UG,UG Science,Genetics
B.Sc Biochemistry,UG,UG Science,Immunology
B.Sc Biochemistry,UG,UG Science,Microbiology
B.Sc Biochemistry,UG,UG Science,Molecular Biology
B.Sc Biotechnology,UG,UG Science,Biochemistry
B.Sc Biotechnology,UG,UG Science,Bioinformatics
B.Sc Biotechnology,UG,UG Science,Bioprocess Engineering
B.Sc Biotechnology,UG,UG Science,Biostatistics
B.Sc Biotechnology,UG,UG Science,Cell Biology
B.Sc Biotechnology,UG,UG Science,Ecology
B.Sc Biotechnology,UG,UG Science,Genetics
B.Sc Biotechnology,UG,UG Science,Immunology
B.Sc Biotechnology,UG,UG Science,Microbiology
B.Sc Biotechnology,UG,UG Science,Molecular Biology
B.Sc Botany,UG,UG Science,Biochemistry
B.Sc Botany,UG,UG Science,Bioinformatics
B.Sc Botany,UG,UG Science,Bioprocess Engineering
B.Sc Botany,UG,UG Science,Biostatistics
B.Sc Botany,UG,UG Science,Cell Biology
B.Sc Botany,UG,UG Science,Ecology
B.Sc Botany,UG,UG Science,Genetics
B.Sc Botany,UG,UG Science,Immunology
B.Sc Botany,UG,UG Science,Microbiology
B.Sc Botany,UG,UG Science,Molecular Biology
B.Sc Chemistry,UG,UG Science,Analytical Chemistry
B.Sc Chemistry,UG,UG Science,Biochemistry
B.Sc Chemistry,UG,UG Science,Chemical Kinetics
B.Sc Chemistry,UG,UG Science,Electrochemistry
B.Sc Chemistry,UG,UG Science,Inorganic Chemistry
B.Sc Chemistry,UG,UG Science,Organic Chemistry
B.Sc Chemistry,UG,UG Science,Physical Chemistry
B.Sc Chemistry,UG,UG Science,Spectroscopy
B.Sc Chemistry,UG,UG Science,Thermodynamics
B.Sc Computer Science,UG,UG Science,Computer Networks
B.Sc Computer Science,UG,UG Science,Data Structures & Algorithms
B.Sc Computer Science,UG,UG Science,Database Management Systems
B.Sc Computer Science,UG,UG Science,Java Programming
B.Sc Computer Science,UG,UG Science,Object-Oriented Programming
B.Sc Computer Science,UG,UG Science,Operating Systems
B.Sc Computer Science,UG,UG Science,Programming Fundamentals
B.Sc Computer Science,UG,UG Science,Python Programming
B.Sc Computer Science,UG,UG Science,Software Engineering
B.Sc Computer Science,UG,UG Science,Web Development
B.Sc Data Science,UG,UG Science,AI Ethics
B.Sc Data Science,UG,UG Science,Computer Vision
B.Sc Data Science,UG,UG Science,Data Structures & Algorithms
B.Sc Data Science,UG,UG Science,Database Management Systems
B.Sc Data Science,UG,UG Science,Deep Learning
B.Sc Data Science,UG,UG Science,Generative AI
B.Sc Data Science,UG,UG Science,Java Programming
B.Sc Data Science,UG,UG Science,Large Language Models
B.Sc Data Science,UG,UG Science,Linear Algebra
B.Sc Data Science,UG,UG Science,MLOps
B.Sc Data Science,UG,UG Science,Machine Learning
B.Sc Data Science,UG,UG Science,Natural Language Processing
B.Sc Data Science,UG,UG Science,Probability & Statistics
B.Sc Data Science,UG,UG Science,Python Programming
B.Sc Data Science,UG,UG Science,Retrieval-Augmented Generation (RAG)
B.Sc Electronics,UG,UG Science,Analog Electronics
B.Sc Electronics,UG,UG Science,Communication Systems
B.Sc Electronics,UG,UG Science,Control Systems
B.Sc Electronics,UG,UG Science,Digital Electronics
B.Sc Electronics,UG,UG Science,Electronic Devices
B.Sc Electronics,UG,UG Science,Embedded Systems
B.Sc Electronics,UG,UG Science,Engineering Mathematics
B.Sc Electronics,UG,UG Science,Microprocessors & Microcontrollers
B.Sc Electronics,UG,UG Science,Signals & Systems
B.Sc Electronics,UG,UG Science,VLSI Design
B.Sc Environmental Science,UG,UG Science,Academic Writing
B.Sc Environmental Science,UG,UG Science,Communication Skills
B.Sc Environmental Science,UG,UG Science,Core Subject Studies
B.Sc Environmental Science,UG,UG Science,History / Theory of the Discipline
B.Sc Environmental Science,UG,UG Science,Indian Constitution
B.Sc Environmental Science,UG,UG Science,Indian Society & Culture
B.Sc Environmental Science,UG,UG Science,Research Methodology
B.Sc Environmental Science,UG,UG Science,Social Science Research
B.Sc Environmental Science,UG,UG Science,Statistics / Data Analysis
B.Sc Food Science,UG,UG Science,Academic Writing
B.Sc Food Science,UG,UG Science,Communication Skills
B.Sc Food Science,UG,UG Science,Core Subject Studies
B.Sc Food Science,UG,UG Science,History / Theory of the Discipline
B.Sc Food Science,UG,UG Science,Indian Constitution
B.Sc Food Science,UG,UG Science,Indian Society & Culture
B.Sc Food Science,UG,UG Science,Research Methodology
B.Sc Food Science,UG,UG Science,Social Science Research
B.Sc Food Science,UG,UG Science,Statistics / Data Analysis
B.Sc Forensic Science,UG,UG Science,Academic Writing
B.Sc Forensic Science,UG,UG Science,Communication Skills
B.Sc Forensic Science,UG,UG Science,Core Subject Studies
B.Sc Forensic Science,UG,UG Science,History / Theory of the Discipline
B.Sc Forensic Science,UG,UG Science,Indian Constitution
B.Sc Forensic Science,UG,UG Science,Indian Society & Culture
B.Sc Forensic Science,UG,UG Science,Research Methodology
B.Sc Forensic Science,UG,UG Science,Social Science Research
B.Sc Forensic Science,UG,UG Science,Statistics / Data Analysis
B.Sc Geology,UG,UG Science,Academic Writing
B.Sc Geology,UG,UG Science,Communication Skills
B.Sc Geology,UG,UG Science,Core Subject Studies
B.Sc Geology,UG,UG Science,History / Theory of the Discipline
B.Sc Geology,UG,UG Science,Indian Constitution
B.Sc Geology,UG,UG Science,Indian Society & Culture
B.Sc Geology,UG,UG Science,Research Methodology
B.Sc Geology,UG,UG Science,Social Science Research
B.Sc Geology,UG,UG Science,Statistics / Data Analysis
B.Sc Geophysics,UG,UG Science,Classical Mechanics
B.Sc Geophysics,UG,UG Science,Electromagnetism
B.Sc Geophysics,UG,UG Science,Electronics
B.Sc Geophysics,UG,UG Science,Mathematical Physics
B.Sc Geophysics,UG,UG Science,Nuclear Physics
B.Sc Geophysics,UG,UG Science,Optics
B.Sc Geophysics,UG,UG Science,Quantum Mechanics
B.Sc Geophysics,UG,UG Science,Solid State Physics
B.Sc Geophysics,UG,UG Science,Thermodynamics & Statistical Physics
B.Sc Horticulture,UG,UG Science,Agricultural Economics
B.Sc Horticulture,UG,UG Science,Agricultural Engineering
B.Sc Horticulture,UG,UG Science,Agricultural Extension
B.Sc Horticulture,UG,UG Science,Agronomy
B.Sc Horticulture,UG,UG Science,Crop Production
B.Sc Horticulture,UG,UG Science,Entomology
B.Sc Horticulture,UG,UG Science,Genetics & Plant Breeding
B.Sc Horticulture,UG,UG Science,Horticulture
B.Sc Horticulture,UG,UG Science,Plant Pathology
B.Sc Horticulture,UG,UG Science,Soil Science
B.Sc Information Technology,UG,UG Science,Computer Networks
